mint,burned,burn_utc,burn_signature,current_raw_owner,current_world_staked,current_beneficial_owner,current_world_staking_wallet,latest_event_utc,latest_signature,quest_user_wallet,quest_staking_wallet,current_stake_deposit_utc,current_stake_deposit_signature,best_known_last_qualifying_quest_utc,best_known_last_qualifying_quest_signature,quest_history_source,deep_history_status
9bXgxyyWNg3paXco9QHCGSzT24ozXxfXg5z6orBiY5pw,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-01-18T07:53:21Z,LfRbjXFDg1eV1iWc1r4FpFMxSQBwRQyQjk2z4jt4q3C6AdURdRjxqS5rATr7ZbtozbdWHfxfXCPEv4gcENtpuUp,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-01-18T07:53:21Z,LfRbjXFDg1eV1iWc1r4FpFMxSQBwRQyQjk2z4jt4q3C6AdURdRjxqS5rATr7ZbtozbdWHfxfXCPEv4gcENtpuUp,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
9brG8dbRr6HL2ZePUegRJyP5FT74bu9TwhLEEoLmCmgb,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:46:26Z,5gaeLiMQBLyvKQzSqMr634mC3e3CpezEzSqonVJgQD47jJZ62EY99DPNSXRYjNjsEH37JyyWUX6wbydX92sTC3gF,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:46:26Z,5gaeLiMQBLyvKQzSqMr634mC3e3CpezEzSqonVJgQD47jJZ62EY99DPNSXRYjNjsEH37JyyWUX6wbydX92sTC3gF,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
9c85CkTyu8yimGJ77gUWydrNjYjKh2Wj2gP8C6eFKU74,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:22:21Z,44GLgsDgR46e24RV5dUuwmELyfiuaHv7zAA5aTZ9V3zCbGeJ4zWmYFjcp7JEVxUxEJ4Exuit47oEHzarXn3XHEBD,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:22:21Z,44GLgsDgR46e24RV5dUuwmELyfiuaHv7zAA5aTZ9V3zCbGeJ4zWmYFjcp7JEVxUxEJ4Exuit47oEHzarXn3XHEBD,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
9cH1vpNcKvmnubffdfbQVfEpeXa6amczGUJnVGY8ozsR,0,,,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,1,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:16:50Z,2WMeaQoMYaFwKQYy3v6voYYeQuF2hHT8WJn37rdPYDNCYNRGSatoBXx5Qv3FnUDp6oEZshUXUXuRonVRdNg4qaPW,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:16:50Z,2WMeaQoMYaFwKQYy3v6voYYeQuF2hHT8WJn37rdPYDNCYNRGSatoBXx5Qv3FnUDp6oEZshUXUXuRonVRdNg4qaPW,2026-08-24T04:22:35.000Z,5oK95ozVzmUYxqJmZd7NLGb2U4oYDLVTieQMPA7TJve19iKQ41uaDdvJ8VHYNmcxSnH1A7BK2NrfTFFcJbTUKTey,DUNE_LIVE,LIVE_POST_BASELINE
9eYQT7WWneS8yfu81C4dYy92JVvTm7YtWKDyjfmSmpM1,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:39:55Z,2awSkpHhR6YxjYwxwrrVt1uZL71Vy98bdXdZueJCMJ8BZHEf6nXz7YRXMGG3oXtHZxSXpKu7GU5pkyMNTyBy7j34,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:39:55Z,2awSkpHhR6YxjYwxwrrVt1uZL71Vy98bdXdZueJCMJ8BZHEf6nXz7YRXMGG3oXtHZxSXpKu7GU5pkyMNTyBy7j34,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
9fcgbbfXYAoyiEEJySwEEjfqiK7GKSCoFqzhYjCsMGb4,1,2026-08-24T15:31:42.000Z,2qACpujW8iXsHDko7AytBTPd4zKb23FhpwXaCD9u2y9vBpbUqXi4GaPkurEXWd33qXCzK7kvDydBDWbiHRotbsty,,0,,,2026-08-24T15:31:42.000Z,2qACpujW8iXsHDko7AytBTPd4zKb23FhpwXaCD9u2y9vBpbUqXi4GaPkurEXWd33qXCzK7kvDydBDWbiHRotbsty,,,,,,,,
9hYqXY2J3XHFMQmv27dMiCKYMZ5VuTQJCv7g5HMobaDn,0,,,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,1,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:16:05Z,2N3Ho9N8ZcbQVkW1ycDjYi6ArAmDjp4U64SjmctLoE8ESYT2AjvHvC1ezKuLbDjbKVqM6DkApSC7EKq8HTUkXEeG,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:16:05Z,2N3Ho9N8ZcbQVkW1ycDjYi6ArAmDjp4U64SjmctLoE8ESYT2AjvHvC1ezKuLbDjbKVqM6DkApSC7EKq8HTUkXEeG,2026-08-24T04:22:35.000Z,5oK95ozVzmUYxqJmZd7NLGb2U4oYDLVTieQMPA7TJve19iKQ41uaDdvJ8VHYNmcxSnH1A7BK2NrfTFFcJbTUKTey,DUNE_LIVE,LIVE_POST_BASELINE
9iFkArjNcNE51UwbZLcXkme6JWkTUsNMneVLpWLvDPLa,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-06-29T18:48:23Z,3fcViUyruxX8sUXPpBDKEVyJyezh4C7gT9ALr32VT5JkyTc65gkabccqpqbsHFpUkdkmezjcfKV4As6BpKHuYZ2p,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-06-29T18:48:23Z,3fcViUyruxX8sUXPpBDKEVyJyezh4C7gT9ALr32VT5JkyTc65gkabccqpqbsHFpUkdkmezjcfKV4As6BpKHuYZ2p,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
9j7w9Veb5hj8KDumvdi6sFZ9wCZ8dZjCcM5dMk5jDJfy,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:22:07Z,pXcLDMNUbVk8f6HNzsui9HBafA72PZyNF2GTumwWGAbXG4JPwerYFYZwBBC6NNo8ttmUUnCGXa1KVPbhxCmcnXH,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:22:07Z,pXcLDMNUbVk8f6HNzsui9HBafA72PZyNF2GTumwWGAbXG4JPwerYFYZwBBC6NNo8ttmUUnCGXa1KVPbhxCmcnXH,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
9jTp1t8CirsLQTcnuNUgr1FdZahB1cNZRD7JvMw6TRD7,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:26:08Z,2c86MH1dzohSBD8hfThigSqs54hHhyosUcJHzz7RzFKStHtjXySBkcSgLCWuYME6C6FymMQat8rsMZSf6z8TARx3,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:26:08Z,2c86MH1dzohSBD8hfThigSqs54hHhyosUcJHzz7RzFKStHtjXySBkcSgLCWuYME6C6FymMQat8rsMZSf6z8TARx3,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
9kutJCaKfUqNfDTUEiByKuUabHbrps8ajMqY7UgybtG8,1,2026-08-24T15:31:42.000Z,3Aab2BVqbaGFbTt3utdq5tM4ukdukQqxVmFmiytNXVFgVvMEq37tX7rW237gtB1gPYjwnmB8uLg8mHxFHyxP5dWE,,0,,,2026-08-24T15:31:42.000Z,3Aab2BVqbaGFbTt3utdq5tM4ukdukQqxVmFmiytNXVFgVvMEq37tX7rW237gtB1gPYjwnmB8uLg8mHxFHyxP5dWE,,,,,,,,
9m8wUchVnxVA5cs5CqyRtyUrSiApC6harCgLQxoegdfA,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-02-17T16:17:57Z,5xGqHUFZs2NiFL6mgqYFA9qp2gBSJ7htzP2CZDLd9CgdxamX5S5NcbczKDUFVSEbdZnXtGm3RK8C3zegcNG5eZns,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-02-17T16:17:57Z,5xGqHUFZs2NiFL6mgqYFA9qp2gBSJ7htzP2CZDLd9CgdxamX5S5NcbczKDUFVSEbdZnXtGm3RK8C3zegcNG5eZns,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
9n2yfpVbJrxzbHxFsL3ghbtY5xHYEXL1PCnB3i93nKwe,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:43:19Z,5hrHzH6u8Ez3MJTwkhrMpJMxZ71Jzm8pYQuwNGDUa42pfXK6dsqxR9jzDD6XTDu6cEkDEMXgPb6miDePVNSSvhjp,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:43:19Z,5hrHzH6u8Ez3MJTwkhrMpJMxZ71Jzm8pYQuwNGDUa42pfXK6dsqxR9jzDD6XTDu6cEkDEMXgPb6miDePVNSSvhjp,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
9o7We9R8k9JB49VGkW4qR7DuJByiujHJH4v61UHX5HBN,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-13T07:43:18Z,45PmJXnFuWvo5sxbWDwmMcGyZjto7qKs5N5vYW1Yzy2fpg4PwKP9aoT2SBtkrqtuNG6y6dYfQ432xv97dgpCrZJz,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-13T07:43:18Z,45PmJXnFuWvo5sxbWDwmMcGyZjto7qKs5N5vYW1Yzy2fpg4PwKP9aoT2SBtkrqtuNG6y6dYfQ432xv97dgpCrZJz,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
9oX4936HV8K1vb1GsWzzcjzWjLGzVtaiAJEpRGxZ3rDW,1,2026-08-24T15:31:42.000Z,2qACpujW8iXsHDko7AytBTPd4zKb23FhpwXaCD9u2y9vBpbUqXi4GaPkurEXWd33qXCzK7kvDydBDWbiHRotbsty,,0,,,2026-08-24T15:31:42.000Z,2qACpujW8iXsHDko7AytBTPd4zKb23FhpwXaCD9u2y9vBpbUqXi4GaPkurEXWd33qXCzK7kvDydBDWbiHRotbsty,,,,,,,,
9pAY8bXyuKNNzPpnwF1uNiDmL3s8xNBp3AefPXHybhvZ,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:26:42Z,35BsAQkDWG5xTXP9vzCPrTaTVyLcNcS3KymV4vbotfDRLGYtJZ6yobD31q2AEDJfdhGziSZD5eWxkQ5Dm4jaN3sQ,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:26:42Z,35BsAQkDWG5xTXP9vzCPrTaTVyLcNcS3KymV4vbotfDRLGYtJZ6yobD31q2AEDJfdhGziSZD5eWxkQ5Dm4jaN3sQ,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
9piVnvtu3A4pW3rvy4z8kg2qkULoY1Au2cYphjnXpkYe,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-02-22T16:20:57Z,58s841jfYeB8SHVCtxaNgcgmMuhgRVdTgLbFBH4YbZBFxTwF7EBWeLHcbbJQTcmaLEhs1Cc8XyKCE8F4doiDZrrd,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-02-22T16:20:57Z,58s841jfYeB8SHVCtxaNgcgmMuhgRVdTgLbFBH4YbZBFxTwF7EBWeLHcbbJQTcmaLEhs1Cc8XyKCE8F4doiDZrrd,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
9s6bNiH2iU77wWKNuKKJ3UdgAtcihRMtUcp5BkGLaNVj,0,,,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,1,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:13:26Z,3p4YKUPiQt2egkrs4NftQEwbHEtgHgHVhswDRp86QPvSh6h91tYdFUv45KnXg1aDtRu5rbNtDUS38d6gb2UXjKq9,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:13:26Z,3p4YKUPiQt2egkrs4NftQEwbHEtgHgHVhswDRp86QPvSh6h91tYdFUv45KnXg1aDtRu5rbNtDUS38d6gb2UXjKq9,2026-08-24T04:22:35.000Z,5oK95ozVzmUYxqJmZd7NLGb2U4oYDLVTieQMPA7TJve19iKQ41uaDdvJ8VHYNmcxSnH1A7BK2NrfTFFcJbTUKTey,DUNE_LIVE,LIVE_POST_BASELINE
9u5rnneyx7JyMH2KytsZkYjPFRcLQbBQnRxDAMEDSbQr,0,,,Db1meMQEgj8dCwzhR5W6coWt1yV4iEaQsYPKKDyGRUqW,1,Do9VaY2ru9QtaTWdhmuwc2Z9rj4rZ7D6EShdLTvxnp6h,Db1meMQEgj8dCwzhR5W6coWt1yV4iEaQsYPKKDyGRUqW,2025-04-14T13:08:47Z,3WdpFHq1cPmbQ7zdviHdggwzamRN45ySSDicuGj32oGcoa2ajNF4TNRnqQfyDoHj7oPQt5o5xeMJdSFqq7wc56dN,Do9VaY2ru9QtaTWdhmuwc2Z9rj4rZ7D6EShdLTvxnp6h,Db1meMQEgj8dCwzhR5W6coWt1yV4iEaQsYPKKDyGRUqW,2025-04-14T13:08:47Z,3WdpFHq1cPmbQ7zdviHdggwzamRN45ySSDicuGj32oGcoa2ajNF4TNRnqQfyDoHj7oPQt5o5xeMJdSFqq7wc56dN,2026-08-26T21:34:16Z,5y9KKMidZA2pNm3QLD2z2j7BfPbwsAQt6HEVyCQMK7sSkCy7PRQUy35JJG3GRnTBDLDeD6YVxYpw9nXSayk6pTiK,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
9uHoqFUYAgk1DJrSRzqbTrvFkTjJWZJntKP8F7YoCXL1,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-02-07T15:34:15Z,453JakqTmzQKVUyTrXxNJ3dj6o953vbE55CnmGFwP3V3jsaYSwC1BbbF3WwpnJhFoeaKuefPmXja2eB8uhCgaJrS,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-02-07T15:34:15Z,453JakqTmzQKVUyTrXxNJ3dj6o953vbE55CnmGFwP3V3jsaYSwC1BbbF3WwpnJhFoeaKuefPmXja2eB8uhCgaJrS,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
9vHr7Zv77BLHZoWLtWFHcZZkR65Tbzj69ZXHDkApm3ec,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:35:16Z,5HV5zDmUrSeqkqzUzPqsBsNPsCrNe9Y5wGHtCDNbvCwD1wpkHExx2U7VwvP5oJs32nKRath1GEAa22PT8yj4u1Xh,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:35:16Z,5HV5zDmUrSeqkqzUzPqsBsNPsCrNe9Y5wGHtCDNbvCwD1wpkHExx2U7VwvP5oJs32nKRath1GEAa22PT8yj4u1Xh,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
9wuxjcYEkv4uztyQev46Bwkr6DnBPDnVKi1zNoQkcxkP,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:48:17Z,9KB54ZkX5zg7j1HzTdqt92R8HWjgCdDa98RcNfytSvVE7F2HoXX1K92ke4XL5YgxQaaFai6QWYvuLu6easAPrEz,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:48:17Z,9KB54ZkX5zg7j1HzTdqt92R8HWjgCdDa98RcNfytSvVE7F2HoXX1K92ke4XL5YgxQaaFai6QWYvuLu6easAPrEz,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
9x17WhrMskHjREXX5Db6oGmtNqWPpzM8rouPtpCmZPYC,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-04-13T04:57:24Z,2eiqGYMHJdxwi2ESRn9R2ADFfG6C4bMf9xUycLZyZiK7fp512EjgaPpMSPkHxR65RrdhVkQepQZEQ1dqFdghFAMh,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-04-13T04:57:24Z,2eiqGYMHJdxwi2ESRn9R2ADFfG6C4bMf9xUycLZyZiK7fp512EjgaPpMSPkHxR65RrdhVkQepQZEQ1dqFdghFAMh,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
9xfamN7NtewYwK15TkXbGPoL6WC8dp3dHrUJ8sC78TLa,0,,,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,1,B1Pv8HZNHGdXC8qTsNGLCJKpnoetE2Y52RyeoJW9pE5Z,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,2025-04-13T07:11:34Z,49Ys7ojjjQwgmDSqzNavVR2Sx3t5nL2uLedoRg4muVcs8Zscu8m5ns6usCvCA5aoUovecUEMmX58rotwiELepKhZ,B1Pv8HZNHGdXC8qTsNGLCJKpnoetE2Y52RyeoJW9pE5Z,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,2025-04-13T07:11:34Z,49Ys7ojjjQwgmDSqzNavVR2Sx3t5nL2uLedoRg4muVcs8Zscu8m5ns6usCvCA5aoUovecUEMmX58rotwiELepKhZ,2026-08-31T09:39:48Z,5rqET3n1SkPB9jrcz8yM3KNBt6b2Q925G69tDBYwhL5yd6cLZzD3gSDSSgsbFqwtJkuaCoAvuRNq3eCNaKxhpdWi,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
9yT2ayhgHTb2irdVtj2dcNH3QoUNnCV5JzSKreLWSe9D,0,,,Db1meMQEgj8dCwzhR5W6coWt1yV4iEaQsYPKKDyGRUqW,1,Do9VaY2ru9QtaTWdhmuwc2Z9rj4rZ7D6EShdLTvxnp6h,Db1meMQEgj8dCwzhR5W6coWt1yV4iEaQsYPKKDyGRUqW,2025-12-03T19:36:56Z,F5c5A7VCakQNWXVPwpAEkpPj9EDtXpy9m7L4sMBikMJnSNiGwpm2eScf397WaPXPX4j9LV4xhKkvPzed1Z93nyp,Do9VaY2ru9QtaTWdhmuwc2Z9rj4rZ7D6EShdLTvxnp6h,Db1meMQEgj8dCwzhR5W6coWt1yV4iEaQsYPKKDyGRUqW,2025-12-03T19:36:56Z,F5c5A7VCakQNWXVPwpAEkpPj9EDtXpy9m7L4sMBikMJnSNiGwpm2eScf397WaPXPX4j9LV4xhKkvPzed1Z93nyp,2026-08-26T21:34:16Z,5y9KKMidZA2pNm3QLD2z2j7BfPbwsAQt6HEVyCQMK7sSkCy7PRQUy35JJG3GRnTBDLDeD6YVxYpw9nXSayk6pTiK,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
