signature,slot,block_time_utc,received_at,tx_success,hero_movements,world_calls,quest_hero_updates,market_sales,source
22x4fh5GUWWcoxWy4othyDdtEmjWFRDiQANH8fRFeeZH7mHih2H1w8fceLAfgS7jjuLnTjg9ucHPkwEtK6YyvUbV,444842992,2026-09-06T16:54:05.000Z,2026-09-06T16:54:09.066Z,1,,,0,,HELIUS_D1_RAW
5USxG548ySDe9A5cekMBVCwfRHjfZabiaqAscnL6PWtMWvo9iuNEGzayzk6dA5ajg2RvQMnTPUsFoGaDunWk48Lx,444844563,2026-09-06T17:02:22.000Z,2026-09-06T17:02:25.392Z,1,,,0,,HELIUS_D1_RAW
28mQtmPwQbZ77gbFENmEdhNMYMojyxmsjmg3TPBXg1kCx32aUbeRmskrDfGVwbHNmVadBXxKmRExwyMvGW5hz8VA,444847721,2026-09-06T17:19:05.000Z,2026-09-06T17:19:08.165Z,1,,QUEST_RESTART,61,,HELIUS_D1_RAW
31rwgBu4trD1D4i3VfQqzaUjS3CV3kzBYwD3K6HXNpR1fM1G8h3hiv9tZ56BYoTaJL5WpeHWMmLtg8RWeV7MvHgh,444849876,2026-09-06T17:30:30.000Z,2026-09-06T17:30:32.395Z,1,,,0,,HELIUS_D1_RAW
4Ub9ef7xPEqBfWAt7M2yuZVrWdxz3Wt2toBiDwkNhyPwgjqGsRn7zNYHtNi7prE7AZYSScVTutrv4envwgJS82be,444849878,2026-09-06T17:30:30.000Z,2026-09-06T17:30:33.491Z,1,,,0,,HELIUS_D1_RAW
21XvARWJRrj642C1WUX1diKd4w7T9ViEphfEYSXjrmwCY3PCU7JTjNHGunn2TS9whnpeUknSogeTtyHPL5woNRYv,444849880,2026-09-06T17:30:31.000Z,2026-09-06T17:30:33.947Z,1,,,0,,HELIUS_D1_RAW
2ibutDmzJjKD6Dq9Dr4tqN4uWgRx3DhxXefVA6VzYL5GyGWXLLSm4si6t4pjpgSLF3ufBAqwVJb5QboZFzpsdUNL,444849882,2026-09-06T17:30:32.000Z,2026-09-06T17:30:34.278Z,1,,,0,,HELIUS_D1_RAW
4Dqo2fw5tnx5xULUuSZKPMx2nsHKasZaGm1uHVyMEnJ8Xb4txZRR7HACu9reg2P12xKLGr3E7uf59beYojfsVKHZ,444849884,2026-09-06T17:30:32.000Z,2026-09-06T17:30:35.230Z,1,,,0,,HELIUS_D1_RAW
4ZsZiVNjUuSQ7p9Y38ygfSV2fy94NEt7rLDgK8Mc7K6boDkFtna27pCT8Z2wvVVudMsJRqPNZ8pwpqhCLiiXsv3F,444849886,2026-09-06T17:30:33.000Z,2026-09-06T17:30:35.176Z,1,,,0,,HELIUS_D1_RAW
3XtuZmJBYoWpB4o2WvRucKKyjcDhb79umXFWLUW1daHNRbWYaDLPR6XwEVFoTShRHkcBpzEjLDHc16pFdbs6EqFA,444849888,2026-09-06T17:30:33.000Z,2026-09-06T17:30:36.951Z,1,,,0,,HELIUS_D1_RAW
5zNxK5fZ31hdc1DPsNtcjRa9Cb9gmeLkmqVxuUwZc3tuvqaXHYr8L624CgkpZevY3VJozVtxmbLhZYpYfbJ8qhQX,444849890,2026-09-06T17:30:34.000Z,2026-09-06T17:30:37.211Z,1,,,0,,HELIUS_D1_RAW
sNvz8sHTkaQRcnGq4CYYDE7c7AznhS2zhS6q3VngWVAzafKNoDWSRnJKnKY8YrmhST19z8fUuDkn9Uk5Jk7kUcM,444849892,2026-09-06T17:30:35.000Z,2026-09-06T17:30:38.287Z,1,,,0,,HELIUS_D1_RAW
UzPA78Pn4hBJrmn8BPnaf1zHdnvyHzp7bSuEZtmAykWzYHwcm3PeFpxsr3L7QZPLgizcsFUnZ2wT9ZLUa1TcqZm,444849894,2026-09-06T17:30:35.000Z,2026-09-06T17:30:38.481Z,1,,,0,,HELIUS_D1_RAW
2RkBMbUekBB5JSG2Py6PBxKcygrUE7DqtB7pZtFcgFUZRnmQGFadA6GjCdfPSZB6eTJoHzcWTwsog4yis1BJAofv,444849896,2026-09-06T17:30:36.000Z,2026-09-06T17:30:39.038Z,1,,,0,,HELIUS_D1_RAW
bNtY5VwU9mJHqD3eZ1yZYM9C1Qp5tNLK2uFoxjuQsnkGXZEQ5ENZkvaQ8Wf7fTb8mbgZYrtUoyw6NdhJK8MCYdh,444849899,2026-09-06T17:30:37.000Z,2026-09-06T17:30:40.714Z,1,,,0,,HELIUS_D1_RAW
5JxpRH5FefxLcRjgstT4EH6DKqwf8u71Zo5EYydmfa8Hg3vvvZs3FdQzbizrypteg6BWdbuCnYek3tHiWrunJwSB,444850981,2026-09-06T17:36:19.000Z,2026-09-06T17:36:22.258Z,1,,,0,,HELIUS_D1_RAW
2vtumwgQ8hdM43oaWwvm8iuPRuEn7UZdQaCCZt4UBKvbJ8j9Adgd4mpvyqXu7Ycsip6XCf4Lcm2muAtsbqDcsdRB,444850983,2026-09-06T17:36:20.000Z,2026-09-06T17:36:22.921Z,1,,,0,,HELIUS_D1_RAW
5cdSHWXLZ9fRSi4vxuiMVk94UseEC5uHuCV6hxJvxQDdxrRNAFkww3dAbbfC35Wxaw2PdDcs1fqdKoP5s76BGYJy,444850984,2026-09-06T17:36:20.000Z,2026-09-06T17:36:25.397Z,1,,,0,,HELIUS_D1_RAW
2812PBPy2gFoe3DHPYPpRaCthQivHma4PNR93npdfbScN5UgwgxH1hMsyTPWuiBYNzJjsndBfj2xPkzpaZERoQ7Z,444850986,2026-09-06T17:36:21.000Z,2026-09-06T17:36:24.065Z,1,,,0,,HELIUS_D1_RAW
3A34QWXK6U2YLEnSYw9pxvDumSV85JqPrgDC1nZaZ2pXuBbUXNrmDYpHt7HAxdo4oKLAvL18Df58xPt5QDme19on,444850988,2026-09-06T17:36:22.000Z,2026-09-06T17:36:25.671Z,1,,,0,,HELIUS_D1_RAW
vRHabuhabz3yDPfFVxff6K5gD8iBxyzuAEJnFQYVCGATEb1fK1MmnPUcmjSRmc3FboVvYpfUMognWDKEh3JrTys,444850989,2026-09-06T17:36:22.000Z,2026-09-06T17:36:25.187Z,1,,,0,,HELIUS_D1_RAW
58x5AcDQcfRSeuSFt3oH62mdymg3uAryUnLWPZMcd1bRxKMhiuNk5HK5naKaiMeWgB5gUhrdspp6kTNtDbafGM6z,444850990,2026-09-06T17:36:23.000Z,2026-09-06T17:36:25.837Z,1,,,0,,HELIUS_D1_RAW
5baPwjmDWJ6cSFhDn9hUHXAyQtG6371Wv22kitrojKnjUcvPKuaRnKXqJsbukCfNZZyQ7KX5fSmftyezELZAHhqs,444850991,2026-09-06T17:36:23.000Z,2026-09-06T17:36:26.463Z,1,,,0,,HELIUS_D1_RAW
9emoCsXia7JyoYqt1qo1GuF69gQ2ph4eVZQjGARhW6HZiXMPKPuRhJwosvPyzYjNwtqVsWNJAxfgYNcwhegd3t4,444850992,2026-09-06T17:36:23.000Z,2026-09-06T17:36:26.760Z,1,,,0,,HELIUS_D1_RAW
2ZTbz5W9gwvktUCYPMdtDTeoLq4DBf3xmNUXNBmptchytdagVdh5ExzTyP9LkUSwyJFJsrs9NxLwTanVVCyw33QZ,444850993,2026-09-06T17:36:24.000Z,2026-09-06T17:36:26.551Z,1,,,0,,HELIUS_D1_RAW
5KB9qmJ1WQ984r6QSjdugxjXrCMvkXcJrUf7XcNsL6wukXwK1bexsc8JjEJhASFXYr3g4juavsRusJK67FswexsL,444850994,2026-09-06T17:36:24.000Z,2026-09-06T17:36:27.993Z,1,,,0,,HELIUS_D1_RAW
4UCMq1F41HeJA5sQMtafPL9ZYzYiRSoSHvsJ8tK3xFsb24t5Ero7FT2G5KG2fwfiHPvSSQ2G4fqgzsfNgRxjYMuX,444853848,2026-09-06T17:51:31.000Z,2026-09-06T17:51:35.007Z,1,,,0,,HELIUS_D1_RAW
4p3QCGHRxaNQ5KV2VsWXAf7tPVqWeNdYznFccLN7K952capxipPJUJrCGCErHP6jSeaSxqmVg4Qj1d3Hu5WxH99,444853850,2026-09-06T17:51:32.000Z,2026-09-06T17:51:34.413Z,1,,,0,,HELIUS_D1_RAW
YwGHqh6Cx5cJR2FdkXFU8JpdJonDpf3fkTvmucZijrLzbexo3tJfBMfmRPAMichXc3C1FvjAzddDNGNiCPvaRUN,444853852,2026-09-06T17:51:32.000Z,2026-09-06T17:51:35.854Z,1,,,0,,HELIUS_D1_RAW
gTbMoRR828N6yy1HcvE9FiQ6mkrc849vDh3FXFhgAwrcZG8bcbzHZqXRsdCG9EJVmf3Sg5Y8MCgq9pcNjm5T5jg,444853854,2026-09-06T17:51:33.000Z,2026-09-06T17:51:36.334Z,1,,,0,,HELIUS_D1_RAW
49D6MGp3YtgVD6Te81bcwBRg2y6uNY6V9xYyrjXxK8paxGyrxPFKzEEJtL8M2Ab4RFZM7GN4ZqVJj9Y1nLk4je9V,444853856,2026-09-06T17:51:34.000Z,2026-09-06T17:51:36.631Z,1,,,0,,HELIUS_D1_RAW
35fG5AfECaGRSkJUDPNcc4qhrcYZBq4mL5r3yeFh3AYCsWHXCa1usarHUfrorMJJfcEfZJ2Sm73BFJKSGxhYcab2,444853858,2026-09-06T17:51:34.000Z,2026-09-06T17:51:37.146Z,1,,,0,,HELIUS_D1_RAW
4j9gQTdS1vLEYo9u71HKwwVRjNVZi8ht7n8gkJbriZmG6bxdQ58nVkbTbbpqE3WWwmn5Vy9NfTiYSV84x1hgHpcD,444853860,2026-09-06T17:51:35.000Z,2026-09-06T17:51:37.446Z,1,,,0,,HELIUS_D1_RAW
2RfYvvf7Jh952wwq9EwwiNdTYo69niWMnGc13ZRcKfxD3fWQDzNPmgN6eMCFZLHWEN6NFoj7G1AfTN6jmT6BDQp1,444853862,2026-09-06T17:51:35.000Z,2026-09-06T17:51:39.378Z,1,,,0,,HELIUS_D1_RAW
gjtSDwuu84dKggw51D8UTxH66i8rxfpFgtnQLNuFZhmRctsnveBJwzbFY9iA65xojSxpzHRRH1GtcY9n74jQaBC,444853864,2026-09-06T17:51:36.000Z,2026-09-06T17:51:38.683Z,1,,,0,,HELIUS_D1_RAW
ELwdzccckbognUGiiTzfru7iBhFBaCzm2NZ42GdC2VMvdFC3T1ySq4Y6vSZk8N7A4qKBrsvrAL2Wb4rHhjQrktH,444853866,2026-09-06T17:51:37.000Z,2026-09-06T17:51:39.751Z,1,,,0,,HELIUS_D1_RAW
5W6TfkFo7H6KreUQaMo8L78kefz7m45oWq89gAbrbTQ4fkx3hbwknNhTWHgfcW3ResK9wS1xmxFWGbSRB46MXmqj,444853868,2026-09-06T17:51:37.000Z,2026-09-06T17:51:40.603Z,1,,,0,,HELIUS_D1_RAW
2JfKZ2aMfpPaah33ZhxBfLzma9CWWRzRtMeKpJeSsDbgF25E16saHj5vnGrbRHTeR6sFtuCYiNjKybANz1nWmMq2,444853870,2026-09-06T17:51:38.000Z,2026-09-06T17:51:40.603Z,1,,,0,,HELIUS_D1_RAW
5hPBzg1PXG3spLdTmVAMnhzDeNV4jLTVZ5q6SvN6gqdV9m2iywasjdp6oUoAvum8kE9GirrkCE4xX1JDoHbGhNWE,444853872,2026-09-06T17:51:38.000Z,2026-09-06T17:51:41.517Z,1,,,0,,HELIUS_D1_RAW
29bsHhvWdau6xkGfuVbDsVv6UGqvqCTTjJKq1jBJhuECmX7TXkKHSLrd96r7K6TziqXqEkfXHgzWPfcgafFJ9Xk2,444853874,2026-09-06T17:51:39.000Z,2026-09-06T17:51:41.941Z,1,,,0,,HELIUS_D1_RAW
2txdpch6vBFXXTLkr2dLTGrGMEEeZz6ARmUbVX6NGMPAkVt9WQ3XCuoA5G1Qa19XUCfYEkx9fMDF58UvJ5z2TBV9,444853876,2026-09-06T17:51:40.000Z,2026-09-06T17:51:43.267Z,1,,,0,,HELIUS_D1_RAW
25WCTfBuPaqWXMVzqSiHeqMVmo18p1ioeMGrB7BdYyRC5Ffq1esx6a6Xa1oo8iHtwSpVpgNeb57TTnYoR6CtdxZR,444853879,2026-09-06T17:51:41.000Z,2026-09-06T17:51:43.462Z,1,,,0,,HELIUS_D1_RAW
2nHyp1BSHQJ7o7Uhj6t34AsMXtEECm3KdE1nzuMn3Xe9g1Fq5SZS1C3pnaz6yJdgw9fAN5ziEp92R6hffVnXC7Zq,444853881,2026-09-06T17:51:41.000Z,2026-09-06T17:51:44.125Z,1,,,0,,HELIUS_D1_RAW
2FaKD4USSTtk6tT8VfWJnQAagsE3B1ssftBhmSuDPbzn6SRMLYAWsVXJ1Hwsz9sAKuZM3o1Hkm1xrWseiJhN5py9,444853883,2026-09-06T17:51:42.000Z,2026-09-06T17:51:44.402Z,1,,,0,,HELIUS_D1_RAW
29ycJZN2iUWmVPHznzSYgjqWDb3t5hURn3TswvhiJVM9h67brVgKst4UbChREmaCAA3e95kH7aQoX8mXw7pgJeXN,444853885,2026-09-06T17:51:42.000Z,2026-09-06T17:51:45.153Z,1,,,0,,HELIUS_D1_RAW
4cYVxyy7ppRQN8M34uwoC4Yv7XU2E6ErDyzgX5CSEyjHgZcbJQXtGr1UXR8hc6GLAr41hsSkhmCjiawCF2YjtJZp,444853887,2026-09-06T17:51:43.000Z,2026-09-06T17:51:47.042Z,1,,,0,,HELIUS_D1_RAW
sRiSLECNERDPkSNN65Kx8XdoivuKeT2nf9cdt3WaTesJukAqP9nWspq23BKrez34vonuVCA4g7Fbjygd49txGwh,444853889,2026-09-06T17:51:44.000Z,2026-09-06T17:51:48.002Z,1,,,0,,HELIUS_D1_RAW
3Af1BdmuiPTQLsCwdZd8Lu1KzkC3XX492Dn4XAiJud6VPW86ADksfvDdCrzNsBA7ThB4qrWvfs8cZ1BoLQXWL3gf,444853891,2026-09-06T17:51:45.000Z,2026-09-06T17:51:47.581Z,1,,,0,,HELIUS_D1_RAW
5bqeoK7A1JfoLa6d2HhzDyKQ8Fnu2CA31kpoKKrHwMXKmieyGm6GgDnPgACYXhZLNB1xv4LaknRDjNjiHus3L9MD,444853894,2026-09-06T17:51:46.000Z,2026-09-06T17:51:48.553Z,1,,,0,,HELIUS_D1_RAW
3JuW8nCz8DUD5dHiRayyEvjiUMjsr5nvPh2qqqQp7VCNe3Ro6U5nqC1VXzdY9hzftypCqXF1JqTLJeHwYkzPvXi6,444853897,2026-09-06T17:51:46.000Z,2026-09-06T17:51:49.598Z,1,,,0,,HELIUS_D1_RAW
2DJjSzm3hqB91uZnPXPpfhKX1ngCERGHL7Zo61gHgA2Eh4fLBbFj5i1Ui1iFYzYb9joD9qVYaQH7qNTUnSYoEA8n,444853900,2026-09-06T17:51:47.000Z,2026-09-06T17:51:50.205Z,1,,,0,,HELIUS_D1_RAW
4KhGq8ipKqVDxyqvCqbLv51Vvg4JbSPtjRX2cQY8oN1pJgsWKr5JRHhEaBdnH9cCwzR81dNHve8jP1NGgTAeLc1v,444853903,2026-09-06T17:51:48.000Z,2026-09-06T17:51:52.197Z,1,,,0,,HELIUS_D1_RAW
3U6tC6ZbqJRULCZJmJgiSaZ2gNHaVQrutnvFXussDNWjtP9X2Cx2Lt4j6TNQJLNcsfPDMT4FHQH2Gnztme6dzjCL,444853905,2026-09-06T17:51:49.000Z,2026-09-06T17:51:51.953Z,1,,,0,,HELIUS_D1_RAW
4wTXVDjiqMB9Y1aPRMo1siPaFdJg3Mo7m24cD4piZqtpZGZLMUFc4vLUrnxofK7m2ki35zKgcTmvrDYGzD3XF5Ce,444853907,2026-09-06T17:51:50.000Z,2026-09-06T17:51:52.537Z,1,,,0,,HELIUS_D1_RAW
3L343EAAeyFfx2TLLLtkYLPhK91GwuVUj1q7fbq2FmJ7oGa6zawph6skb3x8difGFha2D1wUiiBsfwJDJLESGbcE,444855466,2026-09-06T18:00:02.000Z,2026-09-06T18:00:05.229Z,1,,,0,,HELIUS_D1_RAW
3bfXMkG8u3mMmPajdPwV9pfpcJARvDwuER7Fs6eBrNFjRtg4SvvRLCtNoitXn9YBbNWj4gpxPxtNgTq65QNZWvhU,444855469,2026-09-06T18:00:03.000Z,2026-09-06T18:00:05.352Z,1,,,0,,HELIUS_D1_RAW
5qG9QmYDFzMm9Yj34SQrWPEh31ZW5yKYagQjS4ehjMTsGTFxY3UvVsmwXux7X1M6776aSg24pNigfnAzZjRSsS8C,444855471,2026-09-06T18:00:03.000Z,2026-09-06T18:00:06.337Z,1,,,0,,HELIUS_D1_RAW
29VLzjmr4AVumc36YZ1h2ApFNdrjkLCK4AKbZ19DEYV1gLhCqmS8P6WmG9ad63QYRqde1FzoUwra1LsUZgmZdPJv,444855473,2026-09-06T18:00:04.000Z,2026-09-06T18:00:06.839Z,1,,,0,,HELIUS_D1_RAW
48YddDz3jesVngMj5XwBDMiNq3CWtnyVLnnBdBgykobPSUocc7NN134W4vKsGvTqAcR9dbzA81gdMidmTv21JDkP,444855475,2026-09-06T18:00:04.000Z,2026-09-06T18:00:07.011Z,1,,,0,,HELIUS_D1_RAW
38V1meErPxubD76rWoedFYtKLi87rLHBPS7aFjJw6YkTFQqpj6CurLGMxcMwAD2N2MYFhSwKPrqcKdgaYCPq8oiq,444855477,2026-09-06T18:00:05.000Z,2026-09-06T18:00:08.337Z,1,,,0,,HELIUS_D1_RAW
23fRrazp4WHmuvTAf6iuy5yjKqDWRVYEeN9b5Usu6a6wMNWrLTwzs4mn4PLJhLkYYXUVrz32yJErL8aRyWwdcZu7,444855479,2026-09-06T18:00:06.000Z,2026-09-06T18:00:09.057Z,1,,,0,,HELIUS_D1_RAW
4zmHMCwRV2M3i1u8BtDqKWvBV5fvMhbVLnPA9YVddg6qFPjjWAcjiFvMWgSwxCzLFdzWkXXh8UoMC5oGbkYoGkxk,444855481,2026-09-06T18:00:06.000Z,2026-09-06T18:00:09.518Z,1,,,0,,HELIUS_D1_RAW
57t4Dscwgc3ApRga1fZDFxGmbabGxHNQ7AAMAXtT6uxq4qbR4uRpzMewZgAfjod7xksVRoQvqxwF6HpFBe2sWM3x,444860723,2026-09-06T18:27:46.000Z,2026-09-06T18:27:48.974Z,1,,,0,,HELIUS_D1_RAW
5mGVr89XmYTgXCW3n6tM2f4JHLv1u2qYyXn6sJ3T3fYsLFzrK6EzV7EQqEguYZ7ykzW9gtTBdZmnADv4QHfEsGPM,444860728,2026-09-06T18:27:48.000Z,2026-09-06T18:27:53.559Z,1,,,0,,HELIUS_D1_RAW
4vvduBhZrG7v9qm2ZzUFn9EXwKBB7GMjnZDbmDB1yYFC3FJ3KrdJ2EAzZuNXNTrQxW37Rwd5R4zAJLWxUUZpsQpm,444860729,2026-09-06T18:27:48.000Z,2026-09-06T18:27:52.219Z,1,,,0,,HELIUS_D1_RAW
3u3M5ZPs2myUDN3XCZ8tgzxgMyAzdFR8cJyVMB7XiDJAC21nZ8V8cwttEK6VA3hWkFJrCisCHoBek9T5SZFtYZdR,444861381,2026-09-06T18:31:14.000Z,2026-09-06T18:31:17.572Z,1,,,0,,HELIUS_D1_RAW
jGNuabEWuFKxuiHs2YgAwoFbxaJwSwgDP7taCxPf9wz2BiGeaMjJ6VWHvBqA7rjReurBc1XMjrHRd5b4UwvSRny,444861770,2026-09-06T18:33:21.000Z,2026-09-06T18:33:23.612Z,1,,,0,,HELIUS_D1_RAW
DcZX2VFRuR4WuVhcW1RJYxCdhkCuPQcgcM3xMbZpNXjkhLrdiqsyQmzbggYMacZZ24rLNDjzBYm2oqxmuoEw9qC,444862130,2026-09-06T18:35:14.000Z,2026-09-06T18:35:16.369Z,1,,,0,,HELIUS_D1_RAW
5kowHw6sqJwfekUgenm39jmrz6UCGgTqy7iFYEnDRj7caRPwMVLcS2k7QGojUhEeJ7p6RCLceU6NFkVSEX9Fe5DR,444862769,2026-09-06T18:38:36.000Z,2026-09-06T18:38:38.949Z,1,,,0,,HELIUS_D1_RAW
KdL4CfSrx4hgicSQZ4QgBaX5rFZnxyNM9ez9Aq4ofoDytwKptt6UxhURu7zGB7Yh8Ru317zEUuQVe6SHUHkDT1N,444862845,2026-09-06T18:39:00.000Z,2026-09-06T18:39:03.488Z,1,,,0,,HELIUS_D1_RAW
osz6gHdDTeN8vzeikgf6Yx11nn1C5FYLR58KkwiEp5dtZNzRKm7QzvsSydeK4dpQ8geS5ZV6QXuJYjx8HrDpuVb,444862848,2026-09-06T18:39:01.000Z,2026-09-06T18:39:04.419Z,1,,,0,,HELIUS_D1_RAW
2dBowsuWqsGncQN9BTqkpwU6AVDdDhfi2s8kVZfCkBdDhjG68VAtxSSxNGp5rtgzLGz1JWuNmuecTJH23HocYYuV,444862926,2026-09-06T18:39:28.000Z,2026-09-06T18:39:30.466Z,1,,,0,,HELIUS_D1_RAW
2ABd1FoMgyT6EM6igLoGYbxauQ5DqrBzPFBv3DY14Ycs9A3ajND26WcP3F2hUNZd2W8dBtBsTTzGxh9Ywj4AxvmL,444862929,2026-09-06T18:39:29.000Z,2026-09-06T18:39:31.378Z,1,,,0,,HELIUS_D1_RAW
5oU8id8qPFmCdbd8ZhGH2J7UpoqFBfn2jB1S7t6KRjiBWrs45PxLdc9q8Da3YfE5fdZAXsLL8SBrX5bQySbVbwNS,444867512,2026-09-06T19:03:38.000Z,2026-09-06T19:03:41.209Z,1,,,0,,HELIUS_D1_RAW
3qWy1xWr9zX92cN93JW8EqD1VpSTurXEPwMXyxdYVFvusuXZb8f3m4qujn6p6GFMwu5BKdhHwTs5KJTRyWYhrj6p,444867556,2026-09-06T19:03:51.000Z,2026-09-06T19:03:54.293Z,1,,QUEST_RESTART,14,,HELIUS_D1_RAW
21m38BV7XZVxp5Y7NuDJf6uvK6FtWfr1TxyjQAWAxP4nXQBTFuEQu4WYZ5cgoQeajZJV2XAC967t3XVqTK86MjuB,444868063,2026-09-06T19:06:32.000Z,2026-09-06T19:06:34.226Z,1,,,0,,HELIUS_D1_RAW
3s7t4nZAdqgcvyspwUpyMWijircb18ngob8s18hG1fxbCApoAsvD2MyLbkEASdv65g5E9K4jH4utmwDp1TMMCaQu,444871079,2026-09-06T19:22:28.000Z,2026-09-06T19:22:31.127Z,1,,,0,,HELIUS_D1_RAW
3muTp5kK9xW9hqteW7j3NoJMVGoBqYtSo7B82Rvxst7hPmrghxGCG4Rj4SLbqx3MLXLP6Ce1qJ2NK7R3YxLmpdWi,444877528,2026-09-06T19:56:30.000Z,2026-09-06T19:56:34.769Z,1,,,0,,HELIUS_D1_RAW
2WMt8TDCtTdPmVL9dYXGp29axotv8VHiQypFGxtFgtbKvX7GMhyKEPwNdSdbG6gVvLpWznKChjsWYqLMkVY3Sfts,444878044,2026-09-06T19:59:15.000Z,2026-09-06T19:59:19.480Z,1,,,0,,HELIUS_D1_RAW
2AVSwWjFvRzAD2iZLvuTJfJJ6SXTbJyodsDyp32mn9XKzS6KG5XZuCNjfYTQgMFEbjrrPcrEaBvtkTX9PS8e41tJ,444878218,2026-09-06T20:00:10.000Z,2026-09-06T20:00:13.715Z,1,,,0,,HELIUS_D1_RAW
43tVMx4eqrZxWGNMsdjjaUBZnE8F9qJS2eqJboweiCney2JXz9fs8WQy7aqvaFxvq8kwgpP9FjBkBqSoyaJwi9n9,444878332,2026-09-06T20:00:46.000Z,2026-09-06T20:00:51.424Z,1,,,0,,HELIUS_D1_RAW
2yQTmeGrpzvWXUQapvaktWmBzmfdzABuMWnSXoSCUEY3rCqCAyQ7y1Qo9iW8EBL2f6qgjs6sonqaQ8CrhgEdpPsi,444878432,2026-09-06T20:01:17.000Z,2026-09-06T20:01:21.200Z,1,,,0,,HELIUS_D1_RAW
245czEnDDB7TPqDbxxFnhyvtPULYxasHFxeqxcC8cCy8YL2SSfaoHrWfXoxLpNYyBSjbT7aChMrpaELDK2JLQAAG,444913885,2026-09-06T23:08:15.000Z,2026-09-06T23:08:18.108Z,1,,,0,,HELIUS_D1_RAW
37owYWrHf4uAudK6dnibQFRVEVjeqSgFTuwWuQbkFwLjpCUguG7faUr2uThKHow6d4vmNRAKGs1LQKhDJmygu9ka,444913885,2026-09-06T23:08:15.000Z,2026-09-06T23:08:18.105Z,1,,,0,,HELIUS_D1_RAW
3i2cyeNVNo4HsfT1FDFbrCWiHPjiKGTvu3jBn9JTa95PxkXaDwTNBGXdxMtm7kcHBesYvt4XyTt4bvEyyetTEtA8,444913885,2026-09-06T23:08:15.000Z,2026-09-06T23:08:18.107Z,1,,,0,,HELIUS_D1_RAW
3ueenukSFSAVxim84Y5y1yf4CgqXrf7EVVeuhDDwuJczA8U3CEvQGJsKmAjTi7YrmRmshFFaowgx7pxAGXs3Kf7V,444913885,2026-09-06T23:08:15.000Z,2026-09-06T23:08:18.107Z,1,,,0,,HELIUS_D1_RAW
48twE6MLSsQPHJPNXNTArUFSDs3PUCnFY97FRHsBpBuVNVBLRiJG9VoxYLKByPS5JKvSRZBPsD9cZbziUY9vFfJN,444913885,2026-09-06T23:08:15.000Z,2026-09-06T23:08:18.106Z,1,,,0,,HELIUS_D1_RAW
5PNytRvL2i7bsm2JuaEBdbhFFpQf3StzX7HfxgE6cZKaHNAe32huq4G2fzj9fqvCVyCwp4PrGWhu2PdZBjuaoDh3,444914136,2026-09-06T23:09:34.000Z,2026-09-06T23:09:37.417Z,1,,,0,,HELIUS_D1_RAW
5TzrhQakj7dXzLmmC3HeiR4oir9BX9zz8NhcSPd1pgecdnCoiXXS1iZH9LW3AxBdNHfpnQA8qDqDX7mMaPU4y5ja,444914136,2026-09-06T23:09:34.000Z,2026-09-06T23:09:37.402Z,1,,,0,,HELIUS_D1_RAW
2rsSQvTdopZBTz3fBWUq3mDY9Q9DE8jBiZHwNwBuFts7v1xyfza9u1mTXXykjUPf21bKSuAu2L9BCJhznbmSM2HS,444914777,2026-09-06T23:12:57.000Z,2026-09-06T23:13:00.132Z,1,,,0,,HELIUS_D1_RAW
qkwTo1S4Ts8BNbSdhUXwrUjmadvhCcpvYcGF4KSeUKP6dZRjeXQtYuVXxqFvwXXo2xtUFrqc8dTuuDSigtotPzL,444914777,2026-09-06T23:12:57.000Z,2026-09-06T23:13:00.108Z,1,,,0,,HELIUS_D1_RAW
seoMdsAhzGYu17iBoFWKJao4cG4kBzjodDTQU2eaJJa4u3npZW1bPsfESp3P58CagY8778E9aaNst9aLsVCsaVK,444914777,2026-09-06T23:12:57.000Z,2026-09-06T23:13:00.129Z,1,,,0,,HELIUS_D1_RAW
zPyzXutU3P5HpQZHe8WhwSmgveGpf2eN3vrhLs1SCrEgQL4b4ctiNdheQBNdQbPNnCsCgY37tQF2MCswhuqe6cZ,444934376,2026-09-07T00:56:28.000Z,2026-09-07T00:56:31.546Z,1,,,0,,HELIUS_D1_RAW
4g8cKcQx4joPp3EyaRvPyNM2YiZkMMTgbrJaTGhNMDGAX8BS4VZvbNCFnJQMsFQFDvidhA8vX3z8AqCqDjZ1fbDR,444941993,2026-09-07T01:36:45.000Z,2026-09-07T01:36:48.812Z,1,,,0,,HELIUS_D1_RAW
4XrQoo68YDVtG6qZ5H6CzC6gW9WpqpXAb5HZVmoTwh67PXyu1deYtVgzjTqChqcgcBBXPDYcDnpqmVP1Vk4mvFsJ,444942906,2026-09-07T01:41:37.000Z,2026-09-07T01:41:40.908Z,1,,,0,,HELIUS_D1_RAW
9ofHrNh3YXUWrJEuM9RiaGtrZXBwTku5HLeaJjbcPkVApJMdVenX9C4cdCHP49jZsCU6uAiABLcnACrsztt6A8T,444946189,2026-09-07T01:59:05.000Z,2026-09-07T01:59:08.846Z,1,,,0,,HELIUS_D1_RAW
37cUaj1fJHRADiw71y7pizDgVMbnMrKW4kvqBc5mVKvTZBjPpqb4y1aHC81A6HBhbNAFK6ZytjQ5k24eWtGkrWP3,444949719,2026-09-07T02:17:43.000Z,2026-09-07T02:17:47.332Z,1,,,0,,HELIUS_D1_RAW
